ID,MD5,Ransomware,Ransomware_Family
29980,fdef6d8c266ac57ba1b6e3d209de3daf,1,Trojan-Ransom
29981,54f148d76b2e5dbe3bb39e1106903bc4,1,Trojan-Ransom
29982,bfd98bf27dc034e37c966506b2fa191c,1,Trojan-Ransom
29983,2252ecd3da2acd2b3a1bb038b423feef,1,Trojan-Ransom
29984,d46d6be1c46f8df76f5c165fe4267ff9,1,Trojan-Ransom
29985,83ee50af69274133932fc8e5b67e7de0,1,Trojan-Ransom
29986,16a49f8725754c620c5651cd2fbcecb0,1,Trojan-Ransom
29987,107cae2c788aab0d7985ce53a3eeede9,1,Trojan-Ransom
29988,c386897ef6826fd5f479d92ecf313d83,1,Trojan-Ransom
29989,01783df96c8cb00d5e50fe2a84af0f85,1,Trojan-Ransom
29990,0ca38e1387f5ddaf9b7d4122572c8ac4,1,Trojan-Ransom
29991,a4f0ba749a2c3dbe5cf6150f4d187ef2,1,Trojan-Ransom
29992,2de51653af4df846fe4e71c234bfe914,1,Trojan-Ransom
29993,af5a1a67474651e1a8b68b8e72750595,1,Trojan-Ransom
29994,a183be41f0141046e7978eee5e8dbb0a,1,Trojan-Ransom
29995,c6da9b25a8534733763884495d990f7d,1,Trojan-Ransom
29996,66e5454f231fa30eb536c7aff5f8d600,1,Trojan-Ransom
29997,d2ec0bbf74d7fcba50d47b26c686c554,1,Trojan-Ransom
29998,7d71bba6f72f457cf54ba1b6c84219f8,1,Trojan-Ransom
29999,a51ca7ba50e9588aa9c88d3f0ddb1d60,1,Trojan-Ransom
30000,ad08d69de84d7cf17dc9f811cb3e53e8,1,Trojan-Ransom
30001,4a380c513aacad3ab8801d9d00d91f99,1,Trojan-Ransom
30002,07dd93a604bbf96ee3814bf97d8fafba,1,Trojan-Ransom
30003,47d4b2c4917053859cb7806b6770a925,1,Trojan-Ransom
30004,39f7fc6d5aa9d292ab709ee95d07e510,1,Trojan-Ransom
30005,f142d9cc848fc57e7d7e29164549ecb8,1,Trojan-Ransom
30006,59829f4c299e6a7bb32fda813e3d9454,1,Trojan-Ransom
30007,9b03966f88c8a98f9cf24e633f68a881,1,Trojan-Ransom
30008,d43b071a70255f9d44db9922493dfd39,1,Trojan-Ransom
30009,1dda5f06b12e42f8764c3ea75c02f8c2,1,Trojan-Ransom
30010,d292078f07526f46a7cbb5d109f058d7,1,Trojan-Ransom
30011,04b3e3bd64200f37f65e6b2a58f74d00,1,Trojan-Ransom
30012,b8ffb7f444bd936262f71d4fdd556f48,1,Trojan-Ransom
30013,d555703e8b268fa6ea174ef181b70450,1,Trojan-Ransom
30014,b31acbb9da62a01eaceb9336c986bbb0,1,Trojan-Ransom
30015,cee0b48db8f2c07c438792de9863232c,1,Trojan-Ransom
30016,78b7f12a73cc868a0c26ee96294073b9,1,Trojan-Ransom
30017,e2b73e97f1a8a101cf57fbf6a89f1a46,1,Trojan-Ransom
30018,95baa65ba7ae1f65c9505987ca8c81e5,1,Trojan-Ransom
30019,30d61926a1f09c5732653c3f3272adb9,1,Trojan-Ransom
30020,9655df1cb6eaf359795f6c4a1224eba0,1,Trojan-Ransom
30021,5a78b45e063c35f45da11e62586ef47e,1,Trojan-Ransom
30022,b03be31f21fff4dcd3a74d9a6ce71c07,1,Trojan-Ransom
30023,aa11ff806d49e6095a7f980b0b16007a,1,Trojan-Ransom
30024,371d47e47c1ff7170f60aba5af05c516,1,Trojan-Ransom
30025,0042834d6532b4f8aa8b02f734f2c062,1,Trojan-Ransom
30026,fda7a0e5a5771f8aee4000f6dede2303,1,Trojan-Ransom
30027,15d22891b74fc23be318017b6607912a,1,Trojan-Ransom
30028,b287bee0c7029fce66a69daed5a096d0,1,Trojan-Ransom
30029,f635625e8cac25a6d07010370532c1ba,1,Trojan-Ransom
30030,c17719f76172e400740043e870818122,1,Trojan-Ransom
30031,71e73ca41362f7b74267ed9d20125b0f,1,Trojan-Ransom
30032,9f6b1dbdd54d32f3bd742a2b4a7df9fe,1,Trojan-Ransom
30033,2738ac1efb5dc600876eba01d953677c,1,Trojan-Ransom
30034,d1792c1fa2ecea9c92fdeda05530fe79,1,Trojan-Ransom
30035,21dffa68dbfdc3d740b7508acf364b05,1,Trojan-Ransom
30036,142a6650b9b87200fb6f020a264f80c6,1,Trojan-Ransom
30037,0c56cdf3473d541e17e3ed877e19a5a0,1,Trojan-Ransom
30038,869ed69396cad11feb34926bba73337b,1,Trojan-Ransom
30039,f2b9aebd5594f7427c02892d5917b1f0,1,Trojan-Ransom
30040,cefd4be423c0dec71193b0e2378f2eac,1,Trojan-Ransom
30041,92667a76836267d6b26b732def3ddb8a,1,Trojan-Ransom
30042,1cd414da2994719c23c85f076efed410,1,Trojan-Ransom
30043,c6f9538422527ea420311f248d10cb1a,1,Trojan-Ransom
30044,9ce3fa75a536805a5915d07fe1aa27b0,1,Trojan-Ransom
30045,d123470b6e24d13f91f773ea22e2dc64,1,Trojan-Ransom
30046,02ad177bf236fc9b514665e4b6a900ef,1,Trojan-Ransom
30047,f6b206cae2e6b1ec32b8d7180b6de4d1,1,Trojan-Ransom
30048,3b63fff24268e36c6ab386c184b0abc8,1,Trojan-Ransom
30049,a4f0330cfa6ccfdad85da2742426c942,1,Trojan-Ransom
30050,b0d5ef122211c14d94fc6cceafa60d67,1,Trojan-Ransom
30051,ec2423c9a0e0977ab60d19f2dc992b60,1,Trojan-Ransom
30052,6e6bcfd6ea67d5524ad90816af4fdee0,1,Trojan-Ransom
30053,e974eb70164a7f5219b155442a5dbd90,1,Trojan-Ransom
30054,7e6fe7c4cdc7421a086f1fddcd7003af,1,Trojan-Ransom
30055,75c28e7fc5a710720719b1594510176a,1,Trojan-Ransom
30056,3f15e22a9bc97f91a3f463a2dedf3c40,1,Trojan-Ransom
30057,9447d1aefbb6d4ced1445e40896ea6d0,1,Trojan-Ransom
30058,3605453f1e6a07df613bbf10f8cf2d00,1,Trojan-Ransom
30059,397c8e3a2c0b2bef61f375f7557cf1c8,1,Trojan-Ransom
30060,132e68a549c01d36c108582727a9865c,1,Trojan-Ransom
30061,4a5a9aca12815a7c7f4f6954f97db1d7,1,Trojan-Ransom
30062,bd51a5164e03aeabf6c7901b23bbb228,1,Trojan-Ransom
30063,20e8dadc27126f68d4e3fecf62571330,1,Trojan-Ransom
30064,04b3c1307c3f4d9ea9f626bbccd000d8,1,Trojan-Ransom
30065,a955f4032b966a65b50c8d2c0d9d6442,1,Trojan-Ransom
30066,db6bd58c7931fe80b8caab9f91b866f0,1,Trojan-Ransom
30067,dc294a6d0a878056f40d37a7b5db1a5b,1,Trojan-Ransom
30068,4cbc9a6d78fe6d73d15c1a74cbac0f50,1,Trojan-Ransom
30069,948b59302af2458a6af10fd90cc5f4f0,1,Trojan-Ransom
30070,50d9899618463f0da2d367b6ec6cf852,1,Trojan-Ransom
30071,edeb15bf8fc3d719b1a4fd1cbdef0150,1,Trojan-Ransom
30072,b6168bdee71cb2722e59d30c29795e90,1,Trojan-Ransom
30073,0e1f4a136d096fb3ec7f09a73944d360,1,Trojan-Ransom
30074,80697ba3ba74b70fe173257cb49b5771,1,Trojan-Ransom
30075,2d83c7d37e34471e040c4235efe26813,1,Trojan-Ransom
30076,181d3e3d8216eb1bdf6b994f3a4cf810,1,Trojan-Ransom
30077,f640f2292dfd02ebe343fa79e1c6a1a0,1,Trojan-Ransom
30078,4da20751e6cbd035f30a3557ea731b10,1,Trojan-Ransom
30079,0c247952efd401ab20b1282bd4fb76f7,1,Trojan-Ransom
30080,9b379cfae5ea716ec89d4fc4370a30e9,1,Trojan-Ransom
30081,9aa96155b28daf6187c2d2bb2df0fbd0,1,Trojan-Ransom
30082,1b096af3422235d56c74a254cb2639dd,1,Trojan-Ransom
30083,816f7f811b05f1a379082799509274aa,1,Trojan-Ransom
30084,a7d3bb69bb87b49330fbe22054928e40,1,Trojan-Ransom
30085,f12c9f83a1fd60b450e16ad0b8719eb7,1,Trojan-Ransom
30086,2411eb968d305595e9213bd8fc195917,1,Trojan-Ransom
30087,349bf528fb08ed4cb3b0c2eea8baf020,1,Trojan-Ransom
30088,106df73cfa92a9f9cdbbf4dce84ead77,1,Trojan-Ransom
30089,366c947a52b8589283d24394e11b6705,1,Trojan-Ransom
30090,514aa864b9933220e0118fb2b28905d7,1,Trojan-Ransom
30091,c93d6569dc2e3283944987a36ed3a029,1,Trojan-Ransom
30092,80cef3696f7239e894e9c1b86336966e,1,Trojan-Ransom
30093,12b0103d81a5ae17d195ba9881395c70,1,Trojan-Ransom
30094,b13a899afdf9deec392079941666af6e,1,Trojan-Ransom
30095,ebd5426fbe5c6173d832765c880da420,1,Trojan-Ransom
30096,88f7a5a38129f893f00962652a42568a,1,Trojan-Ransom
30097,36aff4e79d7884a6faf6b56bc178c910,1,Trojan-Ransom
30098,072dbc34be42ee14d4d1e9ed82815638,1,Trojan-Ransom
30099,25ad0261108dd7e8c9fc0ad746fb2430,1,Trojan-Ransom
30100,c66bd723e503d47df9129f64b9e04884,1,Trojan-Ransom
30101,09eb2d48951922567853cb7150339328,1,Trojan-Ransom
30102,99fedcf2d817af3cf9ac52da7546ee11,1,Trojan-Ransom
30103,834aaadae4a588ae166b7a6c319b7309,1,Trojan-Ransom
30104,ac498933e6bb274e2fd58d67951042b5,1,Trojan-Ransom
30105,a77efd87c1a751d7a0f1d808b82d3424,1,Trojan-Ransom
30106,a84990bbe9cedf281425c710be30f2b1,1,Trojan-Ransom
30107,41bde34179912ff277322a901dbe7b30,1,Trojan-Ransom
30108,a70c60ef2b42da147ebfd482992b2a04,1,Trojan-Ransom
30109,7ca9b84068a5d6654c319da1ad5c8c01,1,Trojan-Ransom
30110,36cceb5734edf5ca974f75e94c996240,1,Trojan-Ransom
30111,3f86a25a409946e1eb8877bd5197bcb9,1,Trojan-Ransom
30112,33cf7f2d75cd9a63371f5a4a40df3084,1,Trojan-Ransom
30113,c5394e9783f5de78998435d8a8c0d344,1,Trojan-Ransom
30114,44199303392409f2aca084293872a144,1,Trojan-Ransom
30115,36c2db485eb923e888f5b44606472730,1,Trojan-Ransom
30116,384595b872345006173490b15ac28002,1,Trojan-Ransom
30117,7eb383d868044c1573923418e9fea26e,1,Trojan-Ransom
30118,07bc9eef4d98daed35984d9b0e464e28,1,Trojan-Ransom
30119,f32a14e4c0ca3976261626ae1dd1a480,1,Trojan-Ransom
30120,e6a6996f7a2f9f05ee3a094e84f33df9,1,Trojan-Ransom
30121,0e2bb4a15b9a0f5e9f3dc707f7400bb1,1,Trojan-Ransom
30122,2e8063fe0ffab869647bc15910c54e80,1,Trojan-Ransom
30123,732959e138a948794e404f66543d313a,1,Trojan-Ransom
30124,060d41f75055ed0ffd43a408e6a5801e,1,Trojan-Ransom
30125,163a90003ed35ae6c5da946cf527ebf8,1,Trojan-Ransom
30126,0e8e54e33a54f9c5e5fc4300a4c0af56,1,Trojan-Ransom
30127,db0c125086c9c550324510da46bacd1d,1,Trojan-Ransom
30128,c4a0fc64d287ff6fc3b3b62145adc012,1,Trojan-Ransom
30129,73474f103e1363a46c1b4247390b7bd0,1,Trojan-Ransom
30130,04a510137eb5f976a6c63155121c3b29,1,Trojan-Ransom
30131,0edcc70c2bc346f5c59807ca5b5f1b3a,1,Trojan-Ransom
30132,9668bfb8a0d000cbd342fb8c147042d5,1,Trojan-Ransom
30133,b0d531f2472dbf6e64e8f18371971293,1,Trojan-Ransom
30134,df69c8acc2d2cf52690113bc77d25a0e,1,Trojan-Ransom
30135,79d78ac72a73ee38f06246b70578e264,1,Trojan-Ransom
30136,37cbd629eea64b3f4887cbd845cd4106,1,Trojan-Ransom
30137,a95555a58c2e765c9e505881450ef1ba,1,Trojan-Ransom
30138,d2265a916f17a8824c120311a8423824,1,Trojan-Ransom
30139,880b360f8ec402e03ddfbb8f9310e300,1,Trojan-Ransom
30140,716cd55f0368c2e64daaf1d955f21d23,1,Trojan-Ransom
30141,0602b93357ead710d723ef0b62b07c68,1,Trojan-Ransom
30142,b00b6c974158d1b1ec1812144acd84ef,1,Trojan-Ransom
30143,4dfff9e3bc9b4757a8066d77d52c92ad,1,Trojan-Ransom
30144,0a34ca9df5dd56f8fed7610e74cf1c31,1,Trojan-Ransom
30145,a2eb88307e27caddc1889d76ce9cc764,1,Trojan-Ransom
30146,fb912d0aa5fdd51e2af3afb1331e83ac,1,Trojan-Ransom
30147,2277960563c60f91fd5c5eb4dcf2caec,1,Trojan-Ransom
30148,b79f6a999f02be17172e9228799ef8fb,1,Trojan-Ransom
30149,a883c38ff4684cdb58d6deffb0895530,1,Trojan-Ransom
30150,472e07fc9ab4bfd699fd4c185a21c6aa,1,Trojan-Ransom
30151,aa7fc1b79427c18074b49d304263afb0,1,Trojan-Ransom
30152,951384ae91e0d9acf838916bb26a11a0,1,Trojan-Ransom
30153,0cfc54d4c2186648f0b444795ddb3890,1,Trojan-Ransom
30154,f234ad46a25ace5d6b40353d8a17738d,1,Trojan-Ransom
30155,eb2854fc0fe29780bdfafbee44953940,1,Trojan-Ransom
30156,46ca98d3e08272fb5acf5f9746dd075f,1,Trojan-Ransom
30157,d04b6e3ae6c58b13010800eac5483232,1,Trojan-Ransom
30158,1bea5350ecb1f7a97af992388b4d0ec6,1,Trojan-Ransom
30159,501cd5fdbe32537e801f920e36cc7067,1,Trojan-Ransom
30160,b17d3e29c58f05171e45c563331ba90c,1,Trojan-Ransom
30161,690a3c8da104fcb8d48055a874609290,1,Trojan-Ransom
30162,5f1558606b3e58795692790bf8b32ce3,1,Trojan-Ransom
30163,972f372e52c216a68f4a3991e6eb7a44,1,Trojan-Ransom
30164,664d0f6f81dd9c8bf4393db3f6a6f1b1,1,Trojan-Ransom
30165,4e86297dd4bec2bf92ce01a101c3a6dd,1,Trojan-Ransom
30166,ef2651f07eb20888ba3f08a4eeb48189,1,Trojan-Ransom
30167,a7bbdf837cb010b7f9cf1f7c07f488d3,1,Trojan-Ransom
30168,624c807d3d9443dc96b839c1b0d3bd09,1,Trojan-Ransom
30169,f833c35d616f037231b20742f95aa5eb,1,Trojan-Ransom
30170,fdd1b4dd4d9984a920922d759eabb4dd,1,Trojan-Ransom
30171,9b167fe599ad31ab69511905238b5693,1,Trojan-Ransom
30172,eb0b35e6a5eb63ac9e9fcd4a63263ce0,1,Trojan-Ransom
30173,b28a6880a08b9eb6753e1dadb57cbcd0,1,Trojan-Ransom
30174,3065278b68ce9dedb26ce6e6880c590d,1,Trojan-Ransom
30175,6927a0f194078788436c1c21dc7a5c16,1,Trojan-Ransom
30176,071859339c8eec1682002593f92354b3,1,Trojan-Ransom
30177,7441521cbd9010593c650db832723519,1,Trojan-Ransom
30178,125a21582d31d968cb7dfb7e9c88b075,1,Trojan-Ransom
30179,4b6577977af3965988301912a43d2fee,1,Trojan-Ransom
30180,6a389cdab80d9eb307cddd061c5bb457,1,Trojan-Ransom
30181,853739b0211b8ceaa90c31c22cc09488,1,Trojan-Ransom
30182,efcca3958c3bdac99bae1a92337ee510,1,Trojan-Ransom
30183,78a35446b57620dea2a83788bdaf2b7b,1,Trojan-Ransom
30184,f6a98ae3298bad5149787ccaaab5e7e0,1,Trojan-Ransom
30185,2229ad48e1660d545eff41ec0687d622,1,Trojan-Ransom
30186,3f118d0b888430ab9f58fc2589207988,1,Trojan-Ransom
30187,a09aba95aba0a3e4b23dd49956e4b721,1,Trojan-Ransom
30188,bca04e30f9d57ee97cdf524e5dbbb204,1,Trojan-Ransom
30189,45db23c768938cf12b6614b1857a6e9b,1,Trojan-Ransom
30190,80f358bec5dfe10cbfab133a6a5fe633,1,Trojan-Ransom
30191,98329b91ca1d4022317f9f96d889ed5e,1,Trojan-Ransom
30192,ef5f65d60a26e33034cde7b3a8e7b514,1,Trojan-Ransom
30193,c9e46bbfd315f1c3e0b168d0aa43f8c5,1,Trojan-Ransom
30194,678e01aacc99779c502e9473876548e0,1,Trojan-Ransom
30195,b089042ca0da14d87fb124aed96f74a0,1,Trojan-Ransom
30196,ad412bc2b3bd736becb466e50a80f991,1,Trojan-Ransom
30197,6cea50f02851e8177838f55e65162a6a,1,Trojan-Ransom
30198,684e2cc98449055c4181dae4c2ad53e0,1,Trojan-Ransom
30199,9f68c10a016ea6152700ce7ed8fafad0,1,Trojan-Ransom
30200,fffbbec2e5aa2a8a4c3417385f9bbccf,1,Trojan-Ransom
30201,c1b82e449420d5e3d47a3f45cd1b9ad0,1,Trojan-Ransom
30202,95130cc462c975f4729c31e1a707a23e,1,Trojan-Ransom
30203,71d2e3f101277ba97d28b16270c41cea,1,Trojan-Ransom
30204,70f1f6d7896b2c07d77d83359dbb2e70,1,Trojan-Ransom
30205,91458f18ea1ef864cc319f54948266eb,1,Trojan-Ransom
30206,670719de8d197323e2604d0d04cc210f,1,Trojan-Ransom
30207,1863f04a1c188e091489a52f728aee70,1,Trojan-Ransom
30208,38d138fee546ff8b163586c62cb80d8d,1,Trojan-Ransom
30209,a112164617f7ef0443d3d3fdd21fd830,1,Trojan-Ransom
30210,7ab620c167b78e671213de3d3c750eb0,1,Trojan-Ransom
30211,77d5fb3e3577f4d9d4da31f8dc2b57d7,1,Trojan-Ransom
30212,120d5361f00970f52b051b034b1ab25f,1,Trojan-Ransom
30213,6c5eb9ac74c29e0b76d0aa38d84ee218,1,Trojan-Ransom
30214,a02f352bb0f1e0513a7c9cc8428f353b,1,Trojan-Ransom
30215,0b1c34868e664bd0cb2aeb096833b88d,1,Trojan-Ransom
30216,36a3f6bbc509d0966f97f3982a38eebb,1,Trojan-Ransom
30217,074d1b310c32586186acd8cf9c690cc0,1,Trojan-Ransom
30218,48c51233c7cbea01900c357d70f72403,1,Trojan-Ransom
30219,f87f87bd4b6aa44e61a05c25fc2f6b10,1,Trojan-Ransom
30220,74aa8610db56b2bb7bd948b610780624,1,Trojan-Ransom
30221,85c2d10ed5664dc547e38065d89364af,1,Trojan-Ransom
30222,4dbbec1d181f1e8a146fc15a2de845c0,1,Trojan-Ransom
30223,368648a18d6d9b33925e0a264eefa2e2,1,Trojan-Ransom
30224,a450ad2a10fe70509c3615fb8afff500,1,Trojan-Ransom
30225,73e93a0cfc6cf0fe3f63317ec60b2ad5,1,Trojan-Ransom
30226,a44814653567a30a7550a3b914b20fab,1,Trojan-Ransom
30227,e52ef953b55d4e3afd7311e489c3785b,1,Trojan-Ransom
30228,d3b1cb7ce16be672a64e03274ff80de9,1,Trojan-Ransom
30229,3e979d230f1e175a2766cc16d4e3e04a,1,Trojan-Ransom
30230,e34d34d79b7bb630b89d430806179b3e,1,Trojan-Ransom
30231,c91544d3ee8b59dc6e3d67f268f407da,1,Trojan-Ransom
30232,ce271b037fe83db1c9d6e41d654856d7,1,Trojan-Ransom
30233,c6a01ac2820e29ba08d67880bf5650e5,1,Trojan-Ransom
30234,0b974197a3a6e05f2e1d8077713cc3ac,1,Trojan-Ransom
30235,993b405f3023fab0e4f1eda782d74740,1,Trojan-Ransom
30236,82303319eb030d57510230b14e885770,1,Trojan-Ransom
30237,184d5441539f479e246884f08005bb97,1,Trojan-Ransom
30238,d9b943ac5149b9f3496708add5c42cb0,1,Trojan-Ransom
30239,107257e3c359050d12a9f10e2d50daba,1,Trojan-Ransom
30240,04ae38ff352ef77fa04e6233c59874f2,1,Trojan-Ransom
30241,39c0e005cd2892a7b315081f9db6dc37,1,Trojan-Ransom
30242,a38565cbcab030c7829ed55d6e5d9aa0,1,Trojan-Ransom
30243,6d23fd7d7e208353d19f5006ab5cc832,1,Trojan-Ransom
30244,36b4d42dfc21fbad4886e6bdcfe30af0,1,Trojan-Ransom
30245,5bb9efe647eda5786f34b1c94d2d645f,1,Trojan-Ransom
30246,31b81dd79300aeb98ce1f3db46e3ac45,1,Trojan-Ransom
30247,de12286ba1d15aca58cf21786f7df640,1,Trojan-Ransom
30248,821a4e515410478059b647b21bd2ffdb,1,Trojan-Ransom
30249,c8a15711dfaa47deebb8b025a2814dcf,1,Trojan-Ransom
30250,ea90a7d9d4e817d876f053cb0e424960,1,Trojan-Ransom
30251,eee8581915555c7d04780f5844d44222,1,Trojan-Ransom
30252,004893a57869b82ea70e53418b2e45f0,1,Trojan-Ransom
30253,3bf756680a7facaa14322d2c7d62d5ff,1,Trojan-Ransom
30254,f4c5239907a0f3ff3fe1dbf6d4d824a6,1,Trojan-Ransom
30255,69b7f0577a31b7aa96f1a7cf734379dd,1,Trojan-Ransom
30256,f7a32b33380cb5b66d1c96717523479a,1,Trojan-Ransom
30257,42b11bc98cfd1f929531dd192c76a910,1,Trojan-Ransom
30258,6e8ba510a6a78700175e46fa7e0ea8ad,1,Trojan-Ransom
30259,af284b96eef153db797885b2b322aa6b,1,Trojan-Ransom
30260,604eefdf1d37f0a3c4552af38deb7890,1,Trojan-Ransom
30261,c15509c23279e9bb01ffe1ba836247c0,1,Trojan-Ransom
30262,295a65f7815575d4e35e2d80dd493430,1,Trojan-Ransom
30263,3c90de9d567855eb35c5b48d9fa24e7d,1,Trojan-Ransom
30264,5c62fcf75b1820ec9abf27c3451e4374,1,Trojan-Ransom
30265,482afb65b03d02ce9a61b2bb8c414d80,1,Trojan-Ransom
30266,fe842ab77dc1c85bd8a6c6ac719de0f2,1,Trojan-Ransom
30267,a62334b80eeebe5073f3dab446f27870,1,Trojan-Ransom
30268,b912b8b8622e13377f2e26f32a838eac,1,Trojan-Ransom
30269,05fa65ee5b1d4f4cc20c67be1b3a7524,1,Trojan-Ransom
30270,31954a57ae805990fa3fbcc03268b1e4,1,Trojan-Ransom
30271,8b423b3b1a9d5a1dca6bb210f6237651,1,Trojan-Ransom
30272,0717522b8aaf9434121183c04d955d65,1,Trojan-Ransom
30273,e4558f0db8ec3c9ca6a181867c4e69c0,1,Trojan-Ransom
30274,d72f246e551a882bf36ad99bfe8e9707,1,Trojan-Ransom
30275,7add93ee7e971d40dd7dcf1c449fe0cd,1,Trojan-Ransom
30276,75b3fc1ba6118181048ab4b025798de0,1,Trojan-Ransom
30277,0680982f99b053ed86d478c25e107133,1,Trojan-Ransom
30278,d7373d2d590eff427636cebbf6c4edbb,1,Trojan-Ransom
30279,d8bc7aa53b1f2876aae60bcbc575e4b0,1,Trojan-Ransom
30280,033475dfa96b37cb5c3d1d21c4067acb,1,Trojan-Ransom
30281,e2a4b3a25480eb3da29d2fda68ef2dc3,1,Trojan-Ransom
30282,4d9c62506b21630646f79abe6e683fe2,1,Trojan-Ransom
30283,5fad900116f881fea19d19be62a3f9f0,1,Trojan-Ransom
30284,bff3328efccb44e56f71673ddafcf420,1,Trojan-Ransom
30285,b64fef737ed27f679f39edefed1994c3,1,Trojan-Ransom
30286,aa59d34eb1c49ce2361ae55f578233c9,1,Trojan-Ransom
30287,35f7253de73b6800cc50a7d232b48ff8,1,Trojan-Ransom
30288,7b8b4eeab3e93c9b078e4e7a82761e1b,1,Trojan-Ransom
30289,0ee5ce292b5bd4804487eb8ebe247d36,1,Trojan-Ransom
30290,022afaa362dbc3f9b531fb4208a04bd0,1,Trojan-Ransom
30291,ee3c88621b10c1473b0a1eebe51e7468,1,Trojan-Ransom
30292,8352016cfb46c7a1a3a95beb196c55ee,1,Trojan-Ransom
30293,81ecefdd1ca1af52dd72c95356b12072,1,Trojan-Ransom
30294,4277c239f1671e468a0415289956ca50,1,Trojan-Ransom
30295,02987d6ce5d44137d4898b0a77daf568,1,Trojan-Ransom
30296,5019400df0bc28ad20380666a9b0a05a,1,Trojan-Ransom
30297,4be35fb37a466989d3436dae80c584b1,1,Trojan-Ransom
30298,9b8e1f756c981bc2c848ac44dc1ed9e0,1,Trojan-Ransom
30299,9908e08389b1c89462096530cb688c10,1,Trojan-Ransom
30300,41b5d1529da1de5bb009e5e4b34cc4f6,1,Trojan-Ransom
30301,82b93ec415cd483a98c4c00b6297551f,1,Trojan-Ransom
30302,177b63025478cfe8a759f96a30935dfd,1,Trojan-Ransom
30303,cb516aa73a887f9e761d1d7c879bc646,1,Trojan-Ransom
30304,85ab086648d33feb3f01bc441f9c822d,1,Trojan-Ransom
30305,c8ea5b993ffcd8fc459c7dd1d8de50af,1,Trojan-Ransom
30306,c48c4d74dcf450ff021da0b07bfe5f8b,1,Trojan-Ransom
30307,200fdce407cd718715429d80a0ef34b0,1,Trojan-Ransom
30308,9ba457193d83f70b01fc80818ec29787,1,Trojan-Ransom
30309,a37e602de739c7b3a15b02e8dd7d6efe,1,Trojan-Ransom
30310,8c382ee1eef5d1cf4808a0f5fa53e850,1,Trojan-Ransom
30311,db1045dbca605f3a6a1aad2e941b634a,1,Trojan-Ransom
30312,cd9bbf8eef25b358fab8bf93d6e6f825,1,Trojan-Ransom
30313,d027823072cc08b37fa6694460b7c388,1,Trojan-Ransom
30314,0b7446b267a50db5a6515fe2876d22b0,1,Trojan-Ransom
30315,c29f03f881f501f8dabcc4245062da00,1,Trojan-Ransom
30316,eff6e088c8b89604f38880bc9b58e5a6,1,Trojan-Ransom
30317,fe9cc80c835ce9b9e77c28e11b5042b1,1,Trojan-Ransom
30318,6349cdbdbc4e5cb094b97efc86040259,1,Trojan-Ransom
30319,a6135749a4cf5ad0a5360c53d83d0330,1,Trojan-Ransom
30320,18343fb617a8fed6d9dd6c26e77307fe,1,Trojan-Ransom
30321,f85478829276fdd72ca65c3a54a70c8e,1,Trojan-Ransom
30322,40659538564b0af0afab3072264d54c3,1,Trojan-Ransom
30323,05e39f69d80680377f0bc5c854174521,1,Trojan-Ransom
30324,35afe9ddb3d82497915b0dd99ae4febe,1,Trojan-Ransom
30325,3b7e7b45d504fc050a3e6454570b7efd,1,Trojan-Ransom
30326,4fdbb51cde29eef7162251213ae05509,1,Trojan-Ransom
30327,9e45d98596e58c58f347614d17f36411,1,Trojan-Ransom
30328,d2930ac61265c7c38899b7d96ee1bd38,1,Trojan-Ransom
30329,480f500caceaf188cb3e77480b559be9,1,Trojan-Ransom
30330,efbc8ec144bbc0b559666d3cd4b2782e,1,Trojan-Ransom
30331,098051bd907b5b09ad6322564e3c287a,1,Trojan-Ransom
30332,803f140a1a76f9e5cec01b0e03e8d92c,1,Trojan-Ransom
30333,c2727b2636882668f88d9ac61302ff46,1,Trojan-Ransom
30334,df040d0d47f46b9191fd83a3f0597dc5,1,Trojan-Ransom
30335,3af3701621b4d84653df03b34673ccec,1,Trojan-Ransom
30336,7a52220252681172543782238946994c,1,Trojan-Ransom
30337,482a4ba58d118feaa3883d0d6c2a3135,1,Trojan-Ransom
30338,c6b85cedc3fde1fb186e2ab65a6b8a7f,1,Trojan-Ransom
30339,09821d421f7c25e9a77d7370bdafe1b0,1,Trojan-Ransom
30340,2a1612f2165212bc0d34e5f86aa4d5d1,1,Trojan-Ransom
30341,0adf953605c610880f4095b3b33ea2d9,1,Trojan-Ransom
30342,c8439159009b313df70033800a30dd40,1,Trojan-Ransom
30343,87befa122ad9b02badbd24b6685d6ce5,1,Trojan-Ransom
30344,1c27e9c0dcefcd3fa2fcff3157fe5577,1,Trojan-Ransom
30345,39e19f7ca5e1b44736c9de8dd6ea71c6,1,Trojan-Ransom
30346,d18c87c1690ff4b765c55a18f5868a90,1,Trojan-Ransom
30347,a8ba36deea215a69e4cc7d906e3466a3,1,Trojan-Ransom
30348,b9962b1b813d7e69d1e23d93c49a801a,1,Trojan-Ransom
30349,e771c1fb76356dad94493731e724a068,1,Trojan-Ransom
30350,36615ba474abd5baf3cff676bb3e3f06,1,Trojan-Ransom
30351,95a4ad0f5c5121b0b801d62d0f3f0702,1,Trojan-Ransom
30352,005481653edb49dbd4b8208be78af50b,1,Trojan-Ransom
30353,8fc3db124cda8afe2fd1a4822b2b80ad,1,Trojan-Ransom
30354,3bfc6c6b9175674ff8901158a54cc4a0,1,Trojan-Ransom
30355,b547372b6977463b0edc56639bb95ae9,1,Trojan-Ransom
